a,b,freq_a,freq_b,context_cosine,same_remainder_after_2,same_prefix_2,glyph_len_diff,common_suffix_units,same_hidden_plaintext
qotaiin,taiin,92,49,0.9394128860688474,0,0,2,5,0
qotaiin,sham,92,21,0.9106912016487474,0,0,4,0,0
qotaiin,sar,92,43,0.9594449874452613,0,0,4,0,0
qotaiin,lchaiin,92,24,0.9449493128663242,0,0,1,4,0
qotaiin,qoy,92,22,0.9098192838427246,0,1,4,0,0
qotaiin,shes,92,22,0.808697763682863,0,0,4,0,0
qotaiin,okchey,92,32,0.9505369536619914,0,0,2,0,0
qotaiin,oleedy,92,26,0.9342693175779023,0,0,1,0,0
qotaiin,ody,92,28,0.9261005282417887,0,0,4,0,0
qotaiin,ykar,92,21,0.8257767401501152,0,0,3,0,0
qotaiin,dleo,92,22,0.8332901951329545,0,0,3,0,0
qotaiin,dleeol,92,22,0.9230343820134741,0,0,1,0,0
qotaiin,qokeor,92,20,0.8762019128090118,0,1,1,0,0
qotaiin,olkchdy,92,21,0.8879833358477219,0,0,1,0,0
qotaiin,chal,92,29,0.8435151980766497,0,0,4,0,0
qotaiin,tchaiin,92,21,0.9258826239004709,0,0,1,4,0
qotaiin,qokeody,92,21,0.9136048253817104,0,1,0,0,0
qotaiin,ldy,92,21,0.8691913603060472,0,0,4,0,0
qotaiin,laiin,92,37,0.9374641588358251,0,0,2,4,0
qotaiin,schdy,92,21,0.9442378735742333,0,0,3,0,0
qotaiin,sheckhy,92,39,0.9633990544747011,0,0,3,0,0
qotaiin,cheeor,92,26,0.8887392132250955,0,0,2,0,0
qotaiin,otedal,92,22,0.8887732468143132,0,0,1,0,0
qotaiin,lsy,92,22,0.9440486864812658,0,0,4,0,0
qotaiin,qoko,92,24,0.7799183763216871,0,1,3,0,0
qotaiin,ytody,92,21,0.9400705312494886,0,0,2,0,0
qotaiin,chody,92,23,0.9423697797611827,0,0,3,0,0
qotaiin,kchy,92,24,0.9258909418507248,0,0,4,0,0
qotaiin,ykal,92,24,0.8972420975579131,0,0,3,0,0
qotaiin,lsedy,92,28,0.9144213531195422,0,0,2,0,0
qotaiin,to,92,24,0.8882903072605833,0,0,5,0,0
qotaiin,pchdy,92,30,0.9313532626554525,0,0,3,0,0
qotaiin,qoeedy,92,23,0.9390751910767295,0,1,1,0,0
qotaiin,otor,92,20,0.9259504450078575,0,0,3,0,0
olkain,okey,83,27,0.9254093589475948,0,0,2,0,0
olkain,kaiin,83,22,0.9318077798016012,0,0,1,2,0
olkain,ky,83,30,0.9229233541277654,0,0,4,0,0
olkain,qokchy,83,75,0.9524589323023279,0,0,1,0,0
olkain,daryeey,83,20,0.7609585890999612,0,0,1,0,0
olkain,olkedy,83,35,0.9020003509154282,0,1,0,0,0
olkain,qokol,83,106,0.8945565172458122,0,0,1,0,0
olkain,shody,83,44,0.8014741191712229,0,0,2,0,0
olkain,olkar,83,63,0.9589477305388063,0,1,1,0,0
olkain,qotchy,83,20,0.7480806756871625,0,0,1,0,0
olkain,taiin,83,49,0.9387130246144121,0,0,1,2,0
olkain,sham,83,21,0.8903696363692211,0,0,3,0,0
olkain,sar,83,43,0.9546516781601884,0,0,3,0,0
olkain,lchaiin,83,24,0.9326845633567337,0,0,0,2,0
olkain,qoy,83,22,0.8951262530381553,0,0,3,0,0
olkain,shes,83,22,0.8102681440857302,0,0,3,0,0
olkain,okchey,83,32,0.934500753365438,0,0,1,0,0
olkain,oleedy,83,26,0.9288197346034957,0,1,0,0,0
olkain,ody,83,28,0.9125784028092696,0,0,3,0,0
olkain,ykar,83,21,0.836225811457757,0,0,2,0,0
olkain,dleo,83,22,0.8278666284629949,0,0,2,0,0
olkain,dleeol,83,22,0.912982296165141,0,0,0,0,0
olkain,qokeor,83,20,0.8766142384469304,0,0,0,0,0
olkain,olkchdy,83,21,0.8822236953016503,0,1,0,0,0
olkain,chal,83,29,0.8464335087661279,0,0,3,0,0
olkain,tchaiin,83,21,0.9171754024405245,0,0,0,2,0
olkain,qokeody,83,21,0.8898705388218564,0,0,1,0,0
olkain,ldy,83,21,0.8711726009606119,0,0,3,0,0
olkain,laiin,83,37,0.9316661081555248,0,0,1,2,0
olkain,schdy,83,21,0.9259487126924986,0,0,2,0,0
olkain,sheckhy,83,39,0.9507382469770072,0,0,2,0,0
olkain,cheeor,83,26,0.8802995858086146,0,0,1,0,0
olkain,otedal,83,22,0.8859708821167432,0,0,0,0,0
olkain,lsy,83,22,0.9252376520418056,0,0,3,0,0
olkain,qoko,83,24,0.7599329411297733,0,0,2,0,0
olkain,ytody,83,21,0.9336363160348046,0,0,1,0,0
olkain,chody,83,23,0.9364224580695302,0,0,2,0,0
olkain,kchy,83,24,0.9229651077977151,0,0,3,0,0
olkain,ykal,83,24,0.8898224898226798,0,0,2,0,0
olkain,lsedy,83,28,0.9145910797809182,0,0,1,0,0
olkain,to,83,24,0.8860814764515715,0,0,4,0,0
olkain,pchdy,83,30,0.9206729783402607,0,0,2,0,0
olkain,qoeedy,83,23,0.935801786979964,0,0,0,0,0
olkain,otor,83,20,0.902594509497567,0,0,2,0,0
okey,kaiin,27,22,0.8989211369894,0,0,1,0,0
okey,ky,27,30,0.9216872427815356,0,0,2,1,0
okey,qokchy,27,75,0.9434675668339704,0,0,1,1,0
okey,daryeey,27,20,0.8520231195375012,0,0,3,2,0
okey,olkedy,27,35,0.9153356407242402,0,0,2,1,0
okey,qokol,27,106,0.8838873383789673,0,0,1,0,0
okey,shody,27,44,0.7901107815502438,0,0,0,1,0
okey,olkar,27,63,0.9491221345461113,0,0,1,0,0
okey,qotchy,27,20,0.7897985036787898,0,0,1,1,0
okey,taiin,27,49,0.9231279405720229,0,0,1,0,0
okey,sham,27,21,0.8816307204678879,0,0,1,0,0
okey,sar,27,43,0.9317002028900004,0,0,1,0,0
okey,lchaiin,27,24,0.9107363995546045,0,0,2,0,0
okey,qoy,27,22,0.8640203125381191,0,0,1,1,0
okey,shes,27,22,0.7754133238375583,0,0,1,0,0
okey,okchey,27,32,0.92447111374488,0,1,1,2,0
okey,oleedy,27,26,0.9295524025965036,0,0,2,1,0
okey,ody,27,28,0.8970979260901317,0,0,1,1,0
okey,ykar,27,21,0.8148296560760738,0,0,0,0,0
okey,dleo,27,22,0.8507840053536501,0,0,0,0,0
okey,dleeol,27,22,0.9517318706713414,0,0,2,0,0
okey,qokeor,27,20,0.8566769975503893,0,0,2,0,0
okey,olkchdy,27,21,0.8763565090727358,0,0,2,1,0
okey,chal,27,29,0.8615051221640381,0,0,1,0,0
okey,tchaiin,27,21,0.8958082444730425,0,0,2,0,0
okey,qokeody,27,21,0.8689737144360812,0,0,3,1,0
okey,ldy,27,21,0.8491057257642272,0,0,1,1,0
okey,laiin,27,37,0.9068453126375146,0,0,1,0,0
okey,schdy,27,21,0.9064051628497737,0,0,0,1,0
okey,sheckhy,27,39,0.9322636818176739,0,0,0,1,0
okey,cheeor,27,26,0.8707528503058657,0,0,1,0,0
okey,otedal,27,22,0.8613737527647144,0,0,2,0,0
okey,lsy,27,22,0.9118718177997429,0,0,1,1,0
okey,qoko,27,24,0.7427915333039099,0,0,0,0,0
okey,ytody,27,21,0.9027121338920289,0,0,1,1,0
okey,chody,27,23,0.9096356059071684,0,0,0,1,0
okey,kchy,27,24,0.9159709009502212,0,0,1,1,0
okey,ykal,27,24,0.8819359414292451,0,0,0,0,0
okey,lsedy,27,28,0.8848743348285727,0,0,1,1,0
okey,to,27,24,0.8702803194028624,0,0,2,0,0
okey,pchdy,27,30,0.9019163736498891,0,0,0,1,0
okey,qoeedy,27,23,0.9071995458066945,0,0,2,1,0
okey,otor,27,20,0.9141335691168084,0,0,0,0,0
kaiin,ky,22,30,0.9081919534575785,0,0,3,0,0
kaiin,qokchy,22,75,0.9144981398336556,0,0,0,0,0
kaiin,daryeey,22,20,0.7361606991117898,0,0,2,0,0
kaiin,olkedy,22,35,0.8761878271005215,0,0,1,0,0
kaiin,qokol,22,106,0.8673733502012902,0,0,0,0,0
kaiin,shody,22,44,0.7741153517817636,0,0,1,0,0
kaiin,olkar,22,63,0.9328673460479001,0,0,0,0,0
kaiin,qotchy,22,20,0.7234780434144717,0,0,0,0,0
kaiin,taiin,22,49,0.9207918876940604,1,0,0,4,0
kaiin,sham,22,21,0.8820973616033513,0,0,2,0,0
kaiin,sar,22,43,0.9149432835543481,0,0,2,0,0
kaiin,lchaiin,22,24,0.907264804443148,0,0,1,4,0
kaiin,qoy,22,22,0.8747400089082408,0,0,2,0,0
kaiin,shes,22,22,0.747685059782852,0,0,2,0,0
kaiin,okchey,22,32,0.8966408690334122,0,0,0,0,0
kaiin,oleedy,22,26,0.9010031757375084,0,0,1,0,0
kaiin,ody,22,28,0.8775269089525568,0,0,2,0,0
kaiin,ykar,22,21,0.8247288621592138,0,0,1,0,0
kaiin,dleo,22,22,0.7879401991450523,0,0,1,0,0
kaiin,dleeol,22,22,0.8984267040975901,0,0,1,0,0
kaiin,qokeor,22,20,0.8599200604453039,0,0,1,0,0
kaiin,olkchdy,22,21,0.8438218621055752,0,0,1,0,0
kaiin,chal,22,29,0.8175400274632973,0,0,2,0,0
kaiin,tchaiin,22,21,0.9048103709619931,0,0,1,4,0
kaiin,qokeody,22,21,0.8634936492069606,0,0,2,0,0
kaiin,ldy,22,21,0.8380223304119871,0,0,2,0,0
kaiin,laiin,22,37,0.8978455339813698,1,0,0,4,0
kaiin,schdy,22,21,0.9083150125401352,0,0,1,0,0
kaiin,sheckhy,22,39,0.922800927858243,0,0,1,0,0
kaiin,cheeor,22,26,0.8821764529376462,0,0,0,0,0
kaiin,otedal,22,22,0.8533620143785623,0,0,1,0,0
kaiin,lsy,22,22,0.9037284976925887,0,0,2,0,0
kaiin,qoko,22,24,0.7262698422110107,0,0,1,0,0
kaiin,ytody,22,21,0.9071196109117382,0,0,0,0,0
kaiin,chody,22,23,0.9135597708552875,0,0,1,0,0
kaiin,kchy,22,24,0.8952080633038769,0,0,2,0,0
kaiin,ykal,22,24,0.8829944192264335,0,0,1,0,0
kaiin,lsedy,22,28,0.8842584294797959,0,0,0,0,0
kaiin,to,22,24,0.87337981975013,0,0,3,0,0
kaiin,pchdy,22,30,0.904337546965857,0,0,1,0,0
kaiin,qoeedy,22,23,0.9120959555593604,0,0,1,0,0
kaiin,otor,22,20,0.8870872470826371,0,0,1,0,0
ky,qokchy,30,75,0.918649154613542,0,0,3,1,0
ky,daryeey,30,20,0.7696029893911129,0,0,5,1,0
ky,olkedy,30,35,0.9272286369417441,0,0,4,1,0
ky,qokol,30,106,0.889585467798151,0,0,3,0,0
ky,shody,30,44,0.7777389212841295,0,0,2,1,0
ky,olkar,30,63,0.9396840706705089,0,0,3,0,0
ky,qotchy,30,20,0.7724758906336857,0,0,3,1,0
ky,taiin,30,49,0.9294148471894362,0,0,3,0,0
ky,sham,30,21,0.8827920197361288,0,0,1,0,0
ky,sar,30,43,0.9337184061843556,0,0,1,0,0
ky,lchaiin,30,24,0.8727974348718267,0,0,4,0,0
ky,qoy,30,22,0.8397135351182867,0,0,1,1,0
ky,shes,30,22,0.6967176760267083,0,0,1,0,0
ky,okchey,30,32,0.8794918007755465,0,0,3,1,0
ky,oleedy,30,26,0.9195090507493321,0,0,4,1,0
ky,ody,30,28,0.8487377281736076,0,0,1,1,0
ky,ykar,30,21,0.818491011698897,0,0,2,0,0
ky,dleo,30,22,0.7609985092051762,0,0,2,0,0
ky,dleeol,30,22,0.8870719268345142,0,0,4,0,0
ky,qokeor,30,20,0.8778234028844855,0,0,4,0,0
ky,olkchdy,30,21,0.8746021256282859,0,0,4,1,0
ky,chal,30,29,0.876484647791497,0,0,1,0,0
ky,tchaiin,30,21,0.9378813961094159,0,0,4,0,0
ky,qokeody,30,21,0.8387464637552414,0,0,5,1,0
ky,ldy,30,21,0.8369536211207211,0,0,1,1,0
ky,laiin,30,37,0.8832062275553152,0,0,3,0,0
ky,schdy,30,21,0.9232897519762577,0,0,2,1,0
ky,sheckhy,30,39,0.942878370995517,0,0,2,1,0
ky,cheeor,30,26,0.9269710687604228,0,0,3,0,0
ky,otedal,30,22,0.8159830214875431,0,0,4,0,0
ky,lsy,30,22,0.9064530395921212,0,0,1,1,0
ky,qoko,30,24,0.6665469241121909,0,0,2,0,0
ky,ytody,30,21,0.9205084087779564,0,0,3,1,0
ky,chody,30,23,0.9300184926693512,0,0,2,1,0
ky,kchy,30,24,0.9298592528589263,0,0,1,1,0
ky,ykal,30,24,0.8645693940651323,0,0,2,0,0
ky,lsedy,30,28,0.8701213045964641,0,0,3,1,0
ky,to,30,24,0.9099409844778058,0,0,0,0,0
ky,pchdy,30,30,0.9422480507719064,0,0,2,1,0
ky,qoeedy,30,23,0.8881451570662436,0,0,4,1,0
ky,otor,30,20,0.908436372296969,0,0,2,0,0
qokchy,daryeey,75,20,0.7870056864375123,0,0,2,1,0
qokchy,olkedy,75,35,0.9232295624288063,0,0,1,1,0
qokchy,qokol,75,106,0.9012883099501743,0,1,0,0,0
qokchy,shody,75,44,0.8210254886160825,0,0,1,1,0
qokchy,olkar,75,63,0.9670876119786359,0,0,0,0,0
qokchy,qotchy,75,20,0.7874041931360254,0,1,0,2,1
qokchy,taiin,75,49,0.9360277060045015,0,0,0,0,0
qokchy,sham,75,21,0.8934712549897817,0,0,2,0,0
qokchy,sar,75,43,0.9510602700243423,0,0,2,0,0
qokchy,lchaiin,75,24,0.9417971721823049,0,0,1,0,0
qokchy,qoy,75,22,0.906512836806012,0,1,2,1,0
qokchy,shes,75,22,0.818536894549494,0,0,2,0,0
qokchy,okchey,75,32,0.9572071211544979,0,0,0,1,0
qokchy,oleedy,75,26,0.9326843043028717,0,0,1,1,0
qokchy,ody,75,28,0.9211875093746874,0,0,2,1,0
qokchy,ykar,75,21,0.8312174801636326,0,0,1,0,0
qokchy,dleo,75,22,0.8423730013671209,0,0,1,0,0
qokchy,dleeol,75,22,0.92274993496836,0,0,1,0,0
qokchy,qokeor,75,20,0.8785687843245417,0,1,1,0,0
qokchy,olkchdy,75,21,0.9092160457362486,0,0,1,1,0
qokchy,chal,75,29,0.8378270296083999,0,0,2,0,0
qokchy,tchaiin,75,21,0.9093306070730275,0,0,1,0,0
qokchy,qokeody,75,21,0.8929474094628538,0,1,2,1,0
qokchy,ldy,75,21,0.8813888071078569,0,0,2,1,0
qokchy,laiin,75,37,0.9376739047709959,0,0,0,0,0
qokchy,schdy,75,21,0.9270255889155667,0,0,1,1,0
qokchy,sheckhy,75,39,0.953715035085548,0,0,1,1,0
qokchy,cheeor,75,26,0.8777240858780989,0,0,0,0,0
qokchy,otedal,75,22,0.8873389653958618,0,0,1,0,0
qokchy,lsy,75,22,0.9310985131064363,0,0,2,1,0
qokchy,qoko,75,24,0.7815161060472424,0,1,1,0,0
qokchy,ytody,75,21,0.9358220551807553,0,0,0,1,0
qokchy,chody,75,23,0.9305508686753499,0,0,1,1,0
qokchy,kchy,75,24,0.9321688604892009,0,0,2,3,0
qokchy,ykal,75,24,0.8883896024359894,0,0,1,0,0
qokchy,lsedy,75,28,0.9131183073603666,0,0,0,1,0
qokchy,to,75,24,0.8846546132449106,0,0,3,0,0
qokchy,pchdy,75,30,0.9211714260152557,0,0,1,1,0
qokchy,qoeedy,75,23,0.9375389381799383,0,1,1,1,0
qokchy,otor,75,20,0.9178288525573783,0,0,1,0,0
daryeey,olkedy,20,35,0.8014489526481156,0,0,1,1,0
daryeey,qokol,20,106,0.7321732127163093,0,0,2,0,0
daryeey,shody,20,44,0.6668842879902576,0,0,3,1,0
daryeey,olkar,20,63,0.7908740073920756,0,0,2,0,0
daryeey,qotchy,20,20,0.7196575977514569,0,0,2,1,0
daryeey,taiin,20,49,0.761658757624037,0,0,2,0,0
daryeey,sham,20,21,0.7760623217710851,0,0,4,0,0
daryeey,sar,20,43,0.7825560014546968,0,0,4,0,0
daryeey,lchaiin,20,24,0.7430231041719587,0,0,1,0,0
daryeey,qoy,20,22,0.7316785737969477,0,0,4,1,0
daryeey,shes,20,22,0.6413522405366384,0,0,4,0,0
daryeey,okchey,20,32,0.7705019683942617,0,0,2,2,0
daryeey,oleedy,20,26,0.7839529387932592,0,0,1,1,0
